unit,=,ns,,,,,
SBox_Type,Stage_Num,Switch_Num,Output_Num,Input_Num,Num_Loads,Rise_Delay,Fall_Delay
SB_LC,3,5,0,6,9,0.3024425,0.3558761
SB_LC,3,5,0,6,10,0.309291,0.3632439
SB_LC,3,5,0,6,11,0.3161395,0.3706117
SB_LC,3,5,0,6,12,0.322988,0.3779795
SB_LC,3,5,0,6,13,0.3298365,0.3853473
SB_LC,3,5,0,6,14,0.3366852,0.392715
SB_LC,3,6,0,0,1,0.2116018,0.2395347
SB_LC,3,6,0,0,2,0.2207203,0.2492277
SB_LC,3,6,0,0,3,0.2298388,0.2589207
SB_LC,3,6,0,0,4,0.2389573,0.2686137
SB_LC,3,6,0,0,5,0.2480758,0.2783067
SB_LC,3,6,0,0,6,0.2571945,0.2879995
SB_LC,3,6,0,1,1,0.2042061,0.2310395
SB_LC,3,6,0,1,2,0.2148279,0.2411164
SB_LC,3,6,0,1,3,0.2254497,0.2511933
SB_LC,3,6,0,1,4,0.2360715,0.2612702
SB_LC,3,6,0,1,5,0.2466933,0.2713471
SB_LC,3,6,0,1,6,0.2573151,0.281424
SB_LC,3,6,0,1,7,0.2679369,0.2915009
SB_LC,3,6,0,1,8,0.2785586,0.3015779
SB_LC,3,6,0,2,1,0.2059216,0.2365498
SB_LC,3,6,0,2,2,0.2161809,0.2460854
SB_LC,3,6,0,2,3,0.2264402,0.255621
SB_LC,3,6,0,2,4,0.2366995,0.2651566
SB_LC,3,6,0,2,5,0.2469588,0.2746922
SB_LC,3,6,0,2,6,0.257218,0.284228
SB_LC,3,6,0,3,1,0.2242133,0.2426384
SB_LC,3,6,0,3,2,0.2343892,0.2526186
SB_LC,3,6,0,3,3,0.2445651,0.2625988
SB_LC,3,6,0,3,4,0.254741,0.272579
SB_LC,3,6,0,3,5,0.2649169,0.2825592
SB_LC,3,6,0,3,6,0.2750929,0.2925392
SB_LC,3,6,0,4,1,0.2261582,0.2469658
SB_LC,3,6,0,4,2,0.2363223,0.2568585
SB_LC,3,6,0,4,3,0.2464864,0.2667512
SB_LC,3,6,0,4,4,0.2566505,0.2766439
SB_LC,3,6,0,4,5,0.2668146,0.2865366
SB_LC,3,6,0,4,6,0.2769787,0.2964293
SB_LC,3,6,0,4,7,0.2871428,0.306322
SB_LC,3,6,0,4,8,0.2973067,0.316215
SB_LC,3,6,0,5,1,0.2453276,0.3043544
SB_LC,3,6,0,5,2,0.2526289,0.3119045
SB_LC,3,6,0,5,3,0.2599302,0.3194546
SB_LC,3,6,0,5,4,0.2672315,0.3270047
SB_LC,3,6,0,5,5,0.2745328,0.3345548
SB_LC,3,6,0,5,6,0.2818341,0.3421049
SB_LC,3,6,0,5,7,0.2891354,0.349655
SB_LC,3,6,0,5,8,0.2964367,0.3572051
SB_LC,3,6,0,5,9,0.303738,0.3647552
SB_LC,3,6,0,5,10,0.3110393,0.3723053
SB_LC,3,6,0,5,11,0.3183406,0.3798554
SB_LC,3,6,0,5,12,0.3256419,0.3874055
SB_LC,3,6,0,5,13,0.3329432,0.3949556
SB_LC,3,6,0,5,14,0.340245,0.4025053
SB_LC,3,6,0,6,1,0.2422173,0.2944686
SB_LC,3,6,0,6,2,0.2506288,0.3029168
SB_LC,3,6,0,6,3,0.2590403,0.311365
SB_LC,3,6,0,6,4,0.2674518,0.3198132
SB_LC,3,6,0,6,5,0.2758633,0.3282614
SB_LC,3,6,0,6,6,0.2842748,0.3367096
SB_LC,3,6,0,6,7,0.2926863,0.3451578
SB_LC,3,6,0,6,8,0.3010978,0.353606
SB_LC,3,6,0,6,9,0.3095093,0.3620542
SB_LC,3,6,0,6,10,0.3179208,0.3705024
SB_LC,3,6,0,6,11,0.3263323,0.3789506
SB_LC,3,6,0,6,12,0.3347438,0.3873988
SB_LC,3,6,0,6,13,0.3431553,0.395847
SB_LC,3,6,0,6,14,0.3515665,0.4042954
SB_LC,3,7,0,0,1,0.2097945,0.2441641
SB_LC,3,7,0,0,2,0.2206845,0.2544767
SB_LC,3,7,0,0,3,0.2315745,0.2647894
SB_LC,3,7,0,0,4,0.2424645,0.2751021
SB_LC,3,7,0,0,5,0.2533544,0.2854147
SB_LC,3,7,0,1,1,0.1943891,0.2275882
SB_LC,3,7,0,1,2,0.2067631,0.2392549
SB_LC,3,7,0,1,3,0.219137,0.2509216
SB_LC,3,7,0,2,1,0.2158724,0.2402963
SB_LC,3,7,0,2,2,0.2268328,0.2504076
SB_LC,3,7,0,2,3,0.2377932,0.2605189
SB_LC,3,7,0,2,4,0.2487535,0.2706301
SB_LC,3,7,0,3,1,0.227557,0.2512291
SB_LC,3,7,0,3,2,0.2375605,0.2607807
SB_LC,3,7,0,3,3,0.247564,0.2703323
SB_LC,3,7,0,3,4,0.2575675,0.2798839
SB_LC,3,7,0,3,5,0.267571,0.2894355
SB_LC,3,7,0,3,6,0.2775745,0.2989871
SB_LC,3,7,0,3,7,0.2875781,0.3085386
SB_LC,3,7,0,4,1,0.2208473,0.2458503
SB_LC,3,7,0,4,2,0.2316828,0.256292
SB_LC,3,7,0,4,3,0.2425183,0.2667337
SB_LC,3,7,0,4,4,0.2533538,0.2771754
SB_LC,3,7,0,4,5,0.2641892,0.2876171
SB_LC,3,7,0,5,1,0.2394406,0.2922587
SB_LC,3,7,0,5,2,0.2455841,0.2993145
SB_LC,3,7,0,5,3,0.2517276,0.3063703
SB_LC,3,7,0,5,4,0.2578711,0.3134261
SB_LC,3,7,0,5,5,0.2640146,0.3204819
SB_LC,3,7,0,5,6,0.2701581,0.3275377
SB_LC,3,7,0,5,7,0.2763016,0.3345935
SB_LC,3,7,0,5,8,0.2824451,0.3416493
SB_LC,3,7,0,5,9,0.2885886,0.3487051
SB_LC,3,7,0,5,10,0.2947321,0.3557609
SB_LC,3,7,0,5,11,0.3008756,0.3628167
SB_LC,3,7,0,5,12,0.3070191,0.3698725
SB_LC,3,7,0,5,13,0.3131626,0.3769283
SB_LC,3,7,0,5,14,0.3193065,0.3839841
SB_LC,3,7,0,6,1,0.2485919,0.3012455
SB_LC,3,7,0,6,2,0.2547023,0.3081414
SB_LC,3,7,0,6,3,0.2608127,0.3150373
SB_LC,3,7,0,6,4,0.2669231,0.3219332
SB_LC,3,7,0,6,5,0.2730335,0.3288291
SB_LC,3,7,0,6,6,0.2791439,0.335725
SB_LC,3,7,0,6,7,0.2852543,0.3426209
SB_LC,3,7,0,6,8,0.2913647,0.3495168
SB_LC,3,7,0,6,9,0.2974751,0.3564127
SB_LC,3,7,0,6,10,0.3035855,0.3633086
SB_LC,3,7,0,6,11,0.3096959,0.3702045
SB_LC,3,7,0,6,12,0.3158063,0.3771004
SB_LC,3,7,0,6,13,0.3219167,0.3839963
SB_LC,3,7,0,6,14,0.3280272,0.3908928
SB_LC,3,8,0,0,1,0.2098428,0.2431098
SB_LC,3,8,0,0,2,0.2206308,0.2535903
SB_LC,3,8,0,0,3,0.2314188,0.2640708
SB_LC,3,8,0,0,4,0.2422068,0.2745513
SB_LC,3,8,0,0,5,0.2529948,0.2850318
SB_LC,3,8,0,0,6,0.263783,0.2955125
SB_LC,3,8,0,1,1,0.204684,0.2355066
SB_LC,3,8,0,1,2,0.215153,0.2458127
SB_LC,3,8,0,1,3,0.225622,0.2561188
SB_LC,3,8,0,1,4,0.236091,0.2664249
SB_LC,3,8,0,1,5,0.24656,0.276731
SB_LC,3,8,0,1,6,0.257029,0.2870371
SB_LC,3,8,0,1,7,0.267498,0.2973432
SB_LC,3,8,0,1,8,0.2779672,0.307649
SB_LC,3,8,0,2,1,0.2196789,0.2430927
SB_LC,3,8,0,2,2,0.2304224,0.2531969
SB_LC,3,8,0,2,3,0.2411659,0.2633011
SB_LC,3,8,0,2,4,0.2519094,0.2734053
SB_LC,3,8,0,2,5,0.2626529,0.2835095
SB_LC,3,8,0,2,6,0.2733964,0.2936137
SB_LC,3,8,0,3,1,0.1943042,0.217269
SB_LC,3,8,0,3,2,0.2066034,0.2292764
SB_LC,3,8,0,3,3,0.2189026,0.2412838
SB_LC,3,8,0,3,4,0.2312017,0.2532912
SB_LC,3,8,0,4,1,0.2232158,0.2485437
SB_LC,3,8,0,4,2,0.2331728,0.25797
SB_LC,3,8,0,4,3,0.2431298,0.2673963
SB_LC,3,8,0,4,4,0.2530868,0.2768226
SB_LC,3,8,0,4,5,0.2630438,0.2862489
SB_LC,3,8,0,4,6,0.2730009,0.2956752
SB_LC,3,8,0,5,1,0.2488025,0.3109562
SB_LC,3,8,0,5,2,0.2570476,0.3192419
SB_LC,3,8,0,5,3,0.2652927,0.3275276
SB_LC,3,8,0,5,4,0.2735378,0.3358133
SB_LC,3,8,0,5,5,0.2817829,0.344099
SB_LC,3,8,0,5,6,0.290028,0.3523847
SB_LC,3,8,0,5,7,0.2982731,0.3606704
SB_LC,3,8,0,5,8,0.3065182,0.3689561
SB_LC,3,8,0,5,9,0.3147633,0.3772418
SB_LC,3,8,0,5,10,0.3230084,0.3855275
SB_LC,3,8,0,5,11,0.3312535,0.3938132
SB_LC,3,8,0,5,12,0.3394986,0.4020989
SB_LC,3,8,0,5,13,0.3477437,0.4103846
SB_LC,3,8,0,5,14,0.3559887,0.4186697
SB_LC,3,8,0,6,1,0.2415791,0.295147
SB_LC,3,8,0,6,2,0.2495096,0.3034831
SB_LC,3,8,0,6,3,0.2574401,0.3118192
SB_LC,3,8,0,6,4,0.2653706,0.3201553
SB_LC,3,8,0,6,5,0.2733011,0.3284914
SB_LC,3,8,0,6,6,0.2812316,0.3368275
SB_LC,3,8,0,6,7,0.2891621,0.3451636
SB_LC,3,8,0,6,8,0.2970926,0.3534997
SB_LC,3,8,0,6,9,0.3050231,0.3618358
SB_LC,3,8,0,6,10,0.3129536,0.3701719
SB_LC,3,8,0,6,11,0.3208841,0.378508
SB_LC,3,8,0,6,12,0.3288146,0.3868441
SB_LC,3,8,0,6,13,0.3367451,0.3951802
SB_LC,3,8,0,6,14,0.344676,0.4035164
SB_LC,3,9,0,0,1,0.2251808,0.2612845
SB_LC,3,9,0,0,2,0.237175,0.2723921
SB_LC,3,9,0,0,3,0.2491692,0.2834997
SB_LC,3,9,0,0,4,0.2611634,0.2946073
SB_LC,3,9,0,0,5,0.2731576,0.3057149
SB_LC,3,9,0,0,6,0.285152,0.3168223
SB_LC,3,9,0,1,1,0.2198208,0.2521192
SB_LC,3,9,0,1,2,0.2311166,0.2628079
SB_LC,3,9,0,1,3,0.2424124,0.2734966
SB_LC,3,9,0,1,4,0.2537082,0.2841853
SB_LC,3,9,0,1,5,0.265004,0.294874
SB_LC,3,9,0,1,6,0.2762998,0.3055627
SB_LC,3,9,0,1,7,0.2875956,0.3162514
SB_LC,3,9,0,1,8,0.2988912,0.3269403
SB_LC,3,9,0,2,1,0.2316164,0.2570138
SB_LC,3,9,0,2,2,0.2438191,0.2681013
SB_LC,3,9,0,2,3,0.2560218,0.2791888
SB_LC,3,9,0,2,4,0.2682245,0.2902763
SB_LC,3,9,0,2,5,0.2804272,0.3013638
SB_LC,3,9,0,2,6,0.29263,0.3124512
SB_LC,3,9,0,3,1,0.2406301,0.2671543
SB_LC,3,9,0,3,2,0.2503718,0.2766928
SB_LC,3,9,0,3,3,0.2601135,0.2862313
SB_LC,3,9,0,3,4,0.2698552,0.2957698
SB_LC,3,9,0,3,5,0.2795969,0.3053083
SB_LC,3,9,0,3,6,0.2893386,0.3148468
SB_LC,3,9,0,3,7,0.2990803,0.3243853
SB_LC,3,9,0,3,8,0.3088217,0.3339236
SB_LC,3,9,0,4,1,0.2414546,0.2646348
SB_LC,3,9,0,4,2,0.2519189,0.2750235
SB_LC,3,9,0,4,3,0.2623832,0.2854122
SB_LC,3,9,0,4,4,0.2728475,0.2958009
SB_LC,3,9,0,4,5,0.2833118,0.3061896
SB_LC,3,9,0,4,6,0.2937763,0.3165781
SB_LC,3,9,0,5,1,0.2515548,0.3037039
SB_LC,3,9,0,5,2,0.2585309,0.3113389
SB_LC,3,9,0,5,3,0.265507,0.3189739
SB_LC,3,9,0,5,4,0.2724831,0.3266089
SB_LC,3,9,0,5,5,0.2794592,0.3342439
SB_LC,3,9,0,5,6,0.2864353,0.3418789
SB_LC,3,9,0,5,7,0.2934114,0.3495139
SB_LC,3,9,0,5,8,0.3003875,0.3571489
SB_LC,3,9,0,5,9,0.3073636,0.3647839
SB_LC,3,9,0,5,10,0.3143397,0.3724189
SB_LC,3,9,0,5,11,0.3213158,0.3800539
SB_LC,3,9,0,5,12,0.3282919,0.3876889
SB_LC,3,9,0,5,13,0.335268,0.3953239
SB_LC,3,9,0,5,14,0.3422442,0.4029593
SB_LC,3,9,0,6,1,0.2599113,0.3125388
SB_LC,3,9,0,6,2,0.2668534,0.3199991
SB_LC,3,9,0,6,3,0.2737955,0.3274594
SB_LC,3,9,0,6,4,0.2807376,0.3349197
SB_LC,3,9,0,6,5,0.2876797,0.34238
SB_LC,3,9,0,6,6,0.2946218,0.3498403
SB_LC,3,9,0,6,7,0.3015639,0.3573006
SB_LC,3,9,0,6,8,0.308506,0.3647609
SB_LC,3,9,0,6,9,0.3154481,0.3722212
SB_LC,3,9,0,6,10,0.3223902,0.3796815
SB_LC,3,9,0,6,11,0.3293323,0.3871418
SB_LC,3,9,0,6,12,0.3362744,0.3946021
SB_LC,3,9,0,6,13,0.3432165,0.4020624
SB_LC,3,9,0,6,14,0.3501585,0.4095227
SB_LC,3,10,0,0,1,0.1948311,0.2282614
SB_LC,3,10,0,0,2,0.2049728,0.2380822
SB_LC,3,10,0,0,3,0.2151145,0.247903
SB_LC,3,10,0,0,4,0.2252562,0.2577238
SB_LC,3,10,0,0,5,0.2353979,0.2675447
SB_LC,3,10,0,1,1,0.1808884,0.212758
SB_LC,3,10,0,1,2,0.1926219,0.223744
SB_LC,3,10,0,1,3,0.2043554,0.23473
SB_LC,3,10,0,2,1,0.2009898,0.2232746
SB_LC,3,10,0,2,2,0.2110639,0.2330793
SB_LC,3,10,0,2,3,0.221138,0.242884
SB_LC,3,10,0,2,4,0.2312122,0.2526887
SB_LC,3,10,0,3,1,0.2122178,0.2354665
SB_LC,3,10,0,3,2,0.2209455,0.2439121
SB_LC,3,10,0,3,3,0.2296732,0.2523578
SB_LC,3,10,0,3,4,0.2384009,0.2608034
SB_LC,3,10,0,3,5,0.2471286,0.2692491
SB_LC,3,10,0,3,6,0.2558563,0.2776947
SB_LC,3,10,0,3,7,0.2645838,0.2861404
SB_LC,3,10,0,4,1,0.2071822,0.230998
SB_LC,3,10,0,4,2,0.2179818,0.2412818
SB_LC,3,10,0,4,3,0.2287814,0.2515657
SB_LC,3,10,0,4,4,0.239581,0.2618496
SB_LC,3,10,0,4,5,0.2503807,0.2721334
SB_LC,3,10,0,5,1,0.2260449,0.2768322
SB_LC,3,10,0,5,2,0.231724,0.2835052
SB_LC,3,10,0,5,3,0.2374031,0.2901782
SB_LC,3,10,0,5,4,0.2430822,0.2968512
SB_LC,3,10,0,5,5,0.2487613,0.3035242
SB_LC,3,10,0,5,6,0.2544404,0.3101972
SB_LC,3,10,0,5,7,0.2601195,0.3168702
SB_LC,3,10,0,5,8,0.2657986,0.3235432
SB_LC,3,10,0,5,9,0.2714777,0.3302162
SB_LC,3,10,0,5,10,0.2771568,0.3368892
SB_LC,3,10,0,5,11,0.2828359,0.3435622
SB_LC,3,10,0,5,12,0.288515,0.3502352
SB_LC,3,10,0,5,13,0.2941941,0.3569082
SB_LC,3,10,0,5,14,0.2998737,0.3635807
SB_LC,3,10,0,6,1,0.2344446,0.2843609
SB_LC,3,10,0,6,2,0.2400678,0.2909164
SB_LC,3,10,0,6,3,0.245691,0.2974719
SB_LC,3,10,0,6,4,0.2513142,0.3040274
SB_LC,3,10,0,6,5,0.2569374,0.3105829
SB_LC,3,10,0,6,6,0.2625606,0.3171384
SB_LC,3,10,0,6,7,0.2681838,0.3236939
SB_LC,3,10,0,6,8,0.273807,0.3302494
SB_LC,3,10,0,6,9,0.2794302,0.3368049
SB_LC,3,10,0,6,10,0.2850534,0.3433604
SB_LC,3,10,0,6,11,0.2906766,0.3499159
SB_LC,3,10,0,6,12,0.2962998,0.3564714
SB_LC,3,10,0,6,13,0.301923,0.3630269
SB_LC,3,10,0,6,14,0.3075466,0.3695821
SB_LC,3,11,0,0,1,0.1911362,0.2215639
SB_LC,3,11,0,0,2,0.2016402,0.2324251
SB_LC,3,11,0,0,3,0.2121442,0.2432863
SB_LC,3,11,0,0,4,0.2226481,0.2541476
SB_LC,3,11,0,1,1,0.1739016,0.2044926
SB_LC,3,11,0,1,2,0.186517,0.2175057
SB_LC,3,11,0,2,1,0.2036934,0.2252004
SB_LC,3,11,0,2,2,0.2136625,0.2347094
SB_LC,3,11,0,2,3,0.2236316,0.2442183
SB_LC,3,11,0,2,4,0.2336007,0.2537272
SB_LC,3,11,0,2,5,0.2435699,0.2632362
SB_LC,3,11,0,3,1,0.1839068,0.2063949
SB_LC,3,11,0,3,2,0.1952749,0.2189584
SB_LC,3,11,0,4,1,0.1964473,0.2175779
SB_LC,3,11,0,4,2,0.2076047,0.2287851
SB_LC,3,11,0,4,3,0.2187621,0.2399923
SB_LC,3,11,0,4,4,0.2299196,0.2511996
SB_LC,3,11,0,5,1,0.2376117,0.2997964
SB_LC,3,11,0,5,2,0.2447844,0.3070613
SB_LC,3,11,0,5,3,0.2519571,0.3143262
SB_LC,3,11,0,5,4,0.2591298,0.3215911
SB_LC,3,11,0,5,5,0.2663025,0.328856
SB_LC,3,11,0,5,6,0.2734752,0.3361209
SB_LC,3,11,0,5,7,0.2806479,0.3433858
SB_LC,3,11,0,5,8,0.2878206,0.3506507
SB_LC,3,11,0,5,9,0.2949933,0.3579156
SB_LC,3,11,0,5,10,0.302166,0.3651805
SB_LC,3,11,0,5,11,0.3093387,0.3724454
SB_LC,3,11,0,5,12,0.3165114,0.3797103
SB_LC,3,11,0,5,13,0.3236841,0.3869752
SB_LC,3,11,0,5,14,0.3308566,0.3942401
SB_LC,3,11,0,6,1,0.2316655,0.2842124
SB_LC,3,11,0,6,2,0.2391196,0.291978
SB_LC,3,11,0,6,3,0.2465737,0.2997436
SB_LC,3,11,0,6,4,0.2540278,0.3075092
SB_LC,3,11,0,6,5,0.2614819,0.3152748
SB_LC,3,11,0,6,6,0.268936,0.3230404
SB_LC,3,11,0,6,7,0.2763901,0.330806
SB_LC,3,11,0,6,8,0.2838442,0.3385716
SB_LC,3,11,0,6,9,0.2912983,0.3463372
SB_LC,3,11,0,6,10,0.2987524,0.3541028
SB_LC,3,11,0,6,11,0.3062065,0.3618684
SB_LC,3,11,0,6,12,0.3136606,0.369634
SB_LC,3,11,0,6,13,0.3211147,0.3773996
SB_LC,3,11,0,6,14,0.3285688,0.3851654
SB_LC,3,12,0,0,1,0.1994195,0.2321203
SB_LC,3,12,0,0,2,0.2093992,0.2418124
SB_LC,3,12,0,0,3,0.2193789,0.2515045
SB_LC,3,12,0,0,4,0.2293586,0.2611966
SB_LC,3,12,0,0,5,0.2393383,0.2708887
SB_LC,3,12,0,0,6,0.2493179,0.2805808
SB_LC,3,12,0,1,1,0.1956008,0.22583
SB_LC,3,12,0,1,2,0.2057171,0.2356191
SB_LC,3,12,0,1,3,0.2158334,0.2454082
SB_LC,3,12,0,1,4,0.2259497,0.2551973
SB_LC,3,12,0,1,5,0.236066,0.2649864
SB_LC,3,12,0,1,6,0.2461823,0.2747755
SB_LC,3,12,0,1,7,0.2562986,0.2845646
SB_LC,3,12,0,1,8,0.266415,0.2943538
SB_LC,3,12,0,2,1,0.2085932,0.2310244
SB_LC,3,12,0,2,2,0.2183507,0.2403601
SB_LC,3,12,0,2,3,0.2281082,0.2496958
SB_LC,3,12,0,2,4,0.2378657,0.2590315
SB_LC,3,12,0,2,5,0.2476232,0.2683672
SB_LC,3,12,0,2,6,0.2573806,0.2777029
SB_LC,3,12,0,3,1,0.1835506,0.2062437
SB_LC,3,12,0,3,2,0.1950434,0.2172429
SB_LC,3,12,0,3,3,0.2065362,0.2282421
SB_LC,3,12,0,3,4,0.218029,0.2392414
SB_LC,3,12,0,4,1,0.2138301,0.2379845
SB_LC,3,12,0,4,2,0.2238165,0.2473265
SB_LC,3,12,0,4,3,0.2338029,0.2566685
SB_LC,3,12,0,4,4,0.2437893,0.2660105
SB_LC,3,12,0,4,5,0.2537757,0.2753525
SB_LC,3,12,0,4,6,0.2637619,0.2846943
SB_LC,3,12,0,5,1,0.2256404,0.27654
SB_LC,3,12,0,5,2,0.2311064,0.2830063
SB_LC,3,12,0,5,3,0.2365724,0.2894726
SB_LC,3,12,0,5,4,0.2420384,0.2959389
SB_LC,3,12,0,5,5,0.2475044,0.3024052
SB_LC,3,12,0,5,6,0.2529704,0.3088715
SB_LC,3,12,0,5,7,0.2584364,0.3153378
SB_LC,3,12,0,5,8,0.2639024,0.3218041
SB_LC,3,12,0,5,9,0.2693684,0.3282704
SB_LC,3,12,0,5,10,0.2748344,0.3347367
SB_LC,3,12,0,5,11,0.2803004,0.341203
SB_LC,3,12,0,5,12,0.2857664,0.3476693
SB_LC,3,12,0,5,13,0.2912324,0.3541356
SB_LC,3,12,0,5,14,0.296698,0.3606017
SB_LC,3,12,0,6,1,0.2338542,0.2852766
SB_LC,3,12,0,6,2,0.2392313,0.291528
SB_LC,3,12,0,6,3,0.2446084,0.2977794
SB_LC,3,12,0,6,4,0.2499855,0.3040308
SB_LC,3,12,0,6,5,0.2553626,0.3102822
SB_LC,3,12,0,6,6,0.2607397,0.3165336
SB_LC,3,12,0,6,7,0.2661168,0.322785
SB_LC,3,12,0,6,8,0.2714939,0.3290364
SB_LC,3,12,0,6,9,0.276871,0.3352878
SB_LC,3,12,0,6,10,0.2822481,0.3415392
SB_LC,3,12,0,6,11,0.2876252,0.3477906
SB_LC,3,12,0,6,12,0.2930023,0.354042
SB_LC,3,12,0,6,13,0.2983794,0.3602934
SB_LC,3,12,0,6,14,0.3037566,0.3665451
SB_LC,3,13,0,0,1,0.2024777,0.2365218
SB_LC,3,13,0,0,2,0.2129507,0.2466935
SB_LC,3,13,0,0,3,0.2234237,0.2568652
SB_LC,3,13,0,0,4,0.2338967,0.2670369
SB_LC,3,13,0,0,5,0.2443697,0.2772086
SB_LC,3,13,0,0,6,0.2548427,0.2873802
SB_LC,3,13,0,1,1,0.1982497,0.2287964
SB_LC,3,13,0,1,2,0.2084677,0.2388156
SB_LC,3,13,0,1,3,0.2186857,0.2488348
SB_LC,3,13,0,1,4,0.2289037,0.258854
SB_LC,3,13,0,1,5,0.2391217,0.2688732
SB_LC,3,13,0,1,6,0.2493397,0.2788924
SB_LC,3,13,0,1,7,0.2595577,0.2889116
SB_LC,3,13,0,1,8,0.2697756,0.2989311
SB_LC,3,13,0,2,1,0.2089011,0.2327471
SB_LC,3,13,0,2,2,0.2194249,0.2428475
SB_LC,3,13,0,2,3,0.2299487,0.2529479
SB_LC,3,13,0,2,4,0.2404725,0.2630483
SB_LC,3,13,0,2,5,0.2509963,0.2731487
SB_LC,3,13,0,2,6,0.2615203,0.2832493
SB_LC,3,13,0,3,1,0.2201751,0.2452649
SB_LC,3,13,0,3,2,0.2296133,0.2545446
SB_LC,3,13,0,3,3,0.2390515,0.2638243
SB_LC,3,13,0,3,4,0.2484897,0.273104
SB_LC,3,13,0,3,5,0.2579279,0.2823837
SB_LC,3,13,0,3,6,0.2673661,0.2916634
SB_LC,3,13,0,3,7,0.2768043,0.3009431
SB_LC,3,13,0,3,8,0.2862426,0.3102228
SB_LC,3,13,0,4,1,0.2208186,0.2436625
SB_LC,3,13,0,4,2,0.23081,0.2534602
SB_LC,3,13,0,4,3,0.2408014,0.2632579
SB_LC,3,13,0,4,4,0.2507928,0.2730556
SB_LC,3,13,0,4,5,0.2607842,0.2828533
SB_LC,3,13,0,4,6,0.2707756,0.2926508
SB_LC,3,13,0,5,1,0.2412974,0.3029784
SB_LC,3,13,0,5,2,0.248925,0.3107579
SB_LC,3,13,0,5,3,0.2565526,0.3185374
SB_LC,3,13,0,5,4,0.2641802,0.3263169
SB_LC,3,13,0,5,5,0.2718078,0.3340964
SB_LC,3,13,0,5,6,0.2794354,0.3418759
SB_LC,3,13,0,5,7,0.287063,0.3496554
SB_LC,3,13,0,5,8,0.2946906,0.3574349
SB_LC,3,13,0,5,9,0.3023182,0.3652144
SB_LC,3,13,0,5,10,0.3099458,0.3729939
SB_LC,3,13,0,5,11,0.3175734,0.3807734
SB_LC,3,13,0,5,12,0.325201,0.3885529
SB_LC,3,13,0,5,13,0.3328286,0.3963324
SB_LC,3,13,0,5,14,0.3404567,0.4041121
SB_LC,3,13,0,6,1,0.2351368,0.2876536
SB_LC,3,13,0,6,2,0.2427576,0.2956873
SB_LC,3,13,0,6,3,0.2503784,0.303721
SB_LC,3,13,0,6,4,0.2579992,0.3117547
SB_LC,3,13,0,6,5,0.26562,0.3197884
SB_LC,3,13,0,6,6,0.2732408,0.3278221
SB_LC,3,13,0,6,7,0.2808616,0.3358558
SB_LC,3,13,0,6,8,0.2884824,0.3438895
SB_LC,3,13,0,6,9,0.2961032,0.3519232
SB_LC,3,13,0,6,10,0.303724,0.3599569
SB_LC,3,13,0,6,11,0.3113448,0.3679906
SB_LC,3,13,0,6,12,0.3189656,0.3760243
SB_LC,3,13,0,6,13,0.3265864,0.384058
SB_LC,3,13,0,6,14,0.3342075,0.3920919
SB_LC,3,14,0,0,1,0.234152,0.2657273
SB_LC,3,14,0,0,2,0.2444202,0.2758136
SB_LC,3,14,0,0,3,0.2546884,0.2858999
SB_LC,3,14,0,0,4,0.2649566,0.2959862
SB_LC,3,14,0,0,5,0.2752248,0.3060725
SB_LC,3,14,0,0,6,0.2854931,0.3161586
SB_LC,3,14,0,1,1,0.2074094,0.2388069
SB_LC,3,14,0,1,2,0.2198982,0.2510831
SB_LC,3,14,0,1,3,0.232387,0.2633593
SB_LC,3,14,0,1,4,0.2448757,0.2756355
SB_LC,3,14,0,2,1,0.2315246,0.2632412
SB_LC,3,14,0,2,2,0.2437397,0.2743746
SB_LC,3,14,0,2,3,0.2559548,0.285508
SB_LC,3,14,0,2,4,0.2681699,0.2966414
SB_LC,3,14,0,2,5,0.280385,0.3077748
SB_LC,3,14,0,2,6,0.2926003,0.3189081
SB_LC,3,14,0,3,1,0.2377413,0.2602077
SB_LC,3,14,0,3,2,0.2505072,0.2716225
SB_LC,3,14,0,3,3,0.2632731,0.2830373
SB_LC,3,14,0,3,4,0.276039,0.2944521
SB_LC,3,14,0,3,5,0.2888049,0.3058669
SB_LC,3,14,0,3,6,0.3015708,0.3172817
SB_LC,3,14,0,4,1,0.2313155,0.2540639
SB_LC,3,14,0,4,2,0.2438255,0.2659801
SB_LC,3,14,0,4,3,0.2563355,0.2778963
SB_LC,3,14,0,4,4,0.2688455,0.2898124
SB_LC,3,14,0,5,1,0.2727603,0.3344046
SB_LC,3,14,0,5,2,0.282757,0.343635
SB_LC,3,14,0,5,3,0.2927537,0.3528654
SB_LC,3,14,0,5,4,0.3027504,0.3620958
SB_LC,3,14,0,5,5,0.3127471,0.3713262
SB_LC,3,14,0,5,6,0.3227438,0.3805566
SB_LC,3,14,0,5,7,0.3327405,0.389787
SB_LC,3,14,0,5,8,0.3427372,0.3990174
SB_LC,3,14,0,5,9,0.3527339,0.4082478
SB_LC,3,14,0,5,10,0.3627306,0.4174782
SB_LC,3,14,0,5,11,0.3727273,0.4267086
SB_LC,3,14,0,5,12,0.382724,0.435939
SB_LC,3,14,0,5,13,0.3927207,0.4451694
SB_LC,3,14,0,5,14,0.4027172,0.4544002
SB_LC,3,14,0,6,1,0.2647357,0.3196691
SB_LC,3,14,0,6,2,0.2740417,0.3289152
SB_LC,3,14,0,6,3,0.2833477,0.3381613
SB_LC,3,14,0,6,4,0.2926537,0.3474074
