unit,=,ns,,,,,
SBox_Type,Stage_Num,Switch_Num,Output_Num,Input_Num,Num_Loads,Rise_Delay,Fall_Delay
SB_LC,1,0,1,4,1,0.745428,0.8266945
SB_LC,1,0,1,4,2,0.8354934,0.9340236
SB_LC,1,0,1,4,3,0.9208903,1.048
SB_LC,1,0,1,4,4,1.0061,1.1543
SB_LC,1,0,1,4,5,1.0898,1.264
SB_LC,1,0,1,4,6,1.1718,1.3708
SB_LC,1,0,1,4,7,1.2456,1.4614
SB_LC,1,0,1,4,8,1.3073,1.5426
SB_LC,1,0,1,5,1,0.7499701,0.8502392
SB_LC,1,0,1,5,2,0.8393353,0.9630324
SB_LC,1,0,1,5,3,0.9245436,1.0726
SB_LC,1,0,1,5,4,1.0102,1.1832
SB_LC,1,0,1,5,5,1.0937,1.2941
SB_LC,1,0,1,5,6,1.1764,1.4005
SB_LC,1,0,1,5,7,1.2581,1.5057
SB_LC,1,0,1,5,8,1.3146,1.5804
SB_LC,1,0,2,0,1,0.6827225,0.8713704
SB_LC,1,0,2,0,2,0.7697002,0.9849348
SB_LC,1,0,2,0,3,0.8589668,1.0961
SB_LC,1,0,2,0,4,0.9478955,1.2111
SB_LC,1,0,2,0,5,1.0328,1.3191
SB_LC,1,0,2,0,6,1.1187,1.4263
SB_LC,1,0,2,0,7,1.1951,1.5254
SB_LC,1,0,2,0,8,1.2531,1.6039
SB_LC,1,0,2,1,1,0.6845748,0.8565695
SB_LC,1,0,2,1,2,0.7744371,0.9687442
SB_LC,1,0,2,1,3,0.8635371,1.0809
SB_LC,1,0,2,1,4,0.9490698,1.1939
SB_LC,1,0,2,1,5,1.0351,1.3034
SB_LC,1,0,2,1,6,1.1186,1.4075
SB_LC,1,0,2,1,7,1.1938,1.505
SB_LC,1,0,2,1,8,1.2587,1.593
SB_LC,1,0,2,2,1,0.7209332,0.8010023
SB_LC,1,0,2,2,2,0.8086447,0.9190593
SB_LC,1,0,2,2,3,0.8957361,1.0279
SB_LC,1,0,2,2,4,0.9817907,1.1392
SB_LC,1,0,2,2,5,1.0671,1.2505
SB_LC,1,0,2,2,6,1.1503,1.3589
SB_LC,1,0,2,2,7,1.225,1.4576
SB_LC,1,0,2,2,8,1.2949,1.5482
SB_LC,1,0,2,3,1,0.7589983,0.8652752
SB_LC,1,0,2,3,2,0.8494471,0.9847012
SB_LC,1,0,2,3,3,0.9397248,1.103
SB_LC,1,0,2,3,4,1.0291,1.2164
SB_LC,1,0,2,3,5,1.1168,1.3344
SB_LC,1,0,2,3,6,1.2051,1.4486
SB_LC,1,0,2,3,7,1.2735,1.5395
SB_LC,1,0,2,3,8,1.3398,1.6294
SB_LC,1,0,2,4,1,0.7801253,0.8567494
SB_LC,1,0,2,4,2,0.8709808,0.9713698
SB_LC,1,0,2,4,3,0.9598688,1.0854
SB_LC,1,0,2,4,4,1.0473,1.1964
SB_LC,1,0,2,4,5,1.1336,1.3089
SB_LC,1,0,2,4,6,1.2185,1.4202
SB_LC,1,0,2,4,7,1.2848,1.5027
SB_LC,1,0,2,4,8,1.3479,1.5858
SB_LC,1,0,2,5,1,0.7874949,0.8841688
SB_LC,1,0,2,5,2,0.8785147,1.0008
SB_LC,1,0,2,5,3,0.9659449,1.1138
SB_LC,1,0,2,5,4,1.0543,1.2289
SB_LC,1,0,2,5,5,1.14,1.3401
SB_LC,1,0,2,5,6,1.2256,1.454
SB_LC,1,0,2,5,7,1.3021,1.5516
SB_LC,1,0,2,5,8,1.3606,1.6285
SB_LC,1,0,3,0,1,0.6912829,0.8791785
SB_LC,1,0,3,0,2,0.7840936,0.9980006
SB_LC,1,0,3,0,3,0.8726161,1.1116
SB_LC,1,0,3,0,4,0.9624536,1.2261
SB_LC,1,0,3,0,5,1.0481,1.3404
SB_LC,1,0,3,0,6,1.1345,1.4448
SB_LC,1,0,3,0,7,1.2089,1.5417
SB_LC,1,0,3,0,8,1.2672,1.6211
SB_LC,1,0,3,1,1,0.6938461,0.8658077
SB_LC,1,0,3,1,2,0.7850033,0.983586
SB_LC,1,0,3,1,3,0.8751283,1.0974
SB_LC,1,0,3,1,4,0.96107,1.2084
SB_LC,1,0,3,1,5,1.0475,1.3207
SB_LC,1,0,3,1,6,1.1313,1.4251
SB_LC,1,0,3,1,7,1.2043,1.5204
SB_LC,1,0,3,1,8,1.2698,1.6095
SB_LC,1,0,3,2,1,0.7580829,0.850973
SB_LC,1,0,3,2,2,0.8501559,0.9732769
SB_LC,1,0,3,2,3,0.9377205,1.0889
SB_LC,1,0,3,2,4,1.0243,1.2012
SB_LC,1,0,3,2,5,1.1098,1.3116
SB_LC,1,0,3,2,6,1.1943,1.4213
SB_LC,1,0,3,2,7,1.2652,1.5168
SB_LC,1,0,3,2,8,1.318,1.5877
SB_LC,1,0,3,3,1,0.7438037,0.8477286
SB_LC,1,0,3,3,2,0.8339966,0.9642976
SB_LC,1,0,3,3,3,0.9237264,1.0847
SB_LC,1,0,3,3,4,1.0121,1.2013
SB_LC,1,0,3,3,5,1.1,1.3135
SB_LC,1,0,3,3,6,1.185,1.4244
SB_LC,1,0,3,3,7,1.2604,1.5249
SB_LC,1,0,3,3,8,1.3324,1.6203
SB_LC,1,0,3,4,1,0.7713832,0.8459631
SB_LC,1,0,3,4,2,0.8660809,0.9625156
SB_LC,1,0,3,4,3,0.9552921,1.0766
SB_LC,1,0,3,4,4,1.043,1.1913
SB_LC,1,0,3,4,5,1.1295,1.3025
SB_LC,1,0,3,4,6,1.2146,1.413
SB_LC,1,0,3,4,7,1.2892,1.5069
SB_LC,1,0,3,4,8,1.3525,1.5903
SB_LC,1,0,3,5,1,0.7927963,0.8962293
SB_LC,1,0,3,5,2,0.8881028,1.0149
SB_LC,1,0,3,5,3,0.9761139,1.1301
SB_LC,1,0,3,5,4,1.0647,1.245
SB_LC,1,0,3,5,5,1.1511,1.3595
SB_LC,1,0,3,5,6,1.2371,1.4704
SB_LC,1,0,3,5,7,1.3112,1.5676
SB_LC,1,0,3,5,8,1.37,1.6449
SB_LC,1,0,4,0,1,0.6681036,0.8600253
SB_LC,1,0,4,0,2,0.755895,0.9733065
SB_LC,1,0,4,0,3,0.8434262,1.0871
SB_LC,1,0,4,0,4,0.9304627,1.1984
SB_LC,1,0,4,0,5,1.0157,1.3111
SB_LC,1,0,4,0,6,1.0995,1.4147
